Year,Code,Economy,GEDI Ranking,GEDI Score,Perceived Capabilities ,Perceived Opportunities ,Fear of Failure Rate ,Entrepreneurial Intention ,Know Startup Entrepreneur Rate ,Entrepreneurship as Desirable Career Choice,High Status Successful Entrepreneurship ,Media Attention for Entrepreneurship ,Nascent Entrepreneurship Rate ,New Business Ownership Rate ,Total early-stage Entrepreneurial Activity (TEA),Established Business Ownership Rate ,Necessity-Driven Entrepreneurial Activity: Relative Prevalence,Improvement-Driven Opportunity Entrepreneurial Activity: Relative Prevalence,Total early-stage Entrepreneurial Activity for Male Working Age Population,Total early-stage Entrepreneurial Activity for Female Working Age Population,Informal Investors Rate,Growth Expectation early-stage Entrepreneurial Activity: Relative Prevalence,New Product early-stage Entrepreneurial Activity,International Orientation early-stage Entrepreneurial Activity,Financing for entrepreneurs,Governmental support and policies,Taxes and bureaucracy,Governmental programs,Basic-school Entrepreneurial Education and training,Post-school entrepreneurial education and training,R&D Transfer,Commercial and professional infrastructure,Internal market dynamics,Internal market openness,Physical and services infrastructure,Cultural and social norms,WVSV10,WVSV100,WVSV11,WVSV12,WVSV13,WVSV134,WVSV137,WVSV14,WVSV144,WVSV145,WVSV146,WVSV147,WVSV148,WVSV15,WVSV150,WVSV152,WVSV16,WVSV17,WVSV18,WVSV181,WVSV182,WVSV188,WVSV19,WVSV190,WVS191,WVSV192,WVSV193,WVSV196,WVSV20,WVSV21,WVSV22,WVSV229,WVSV23,WVSV233,WVSV235,WVSV236,WVSV237,WVSV238,WVSV239,WVSV25,WVSV30,WVSV32,WVSV34,WVSV49,WVSV55,WVSV58,WVSV59,WVSV6,WVSV67,WVSV68,WVSV69,WVSV70,WVSV71,WVSV73,WVSV74,WVSV74B,WVSV75,WVSV76,WVSV77,WVSV78,WVSV79,WVSV8,WVSV82,WVSV83,WVSV96,WVSV97,WVSV98,WVSV99
2005,86,China,,,22.55,21.31,13.91,45.54,33.7,73.78,67.25,78.25,5.63,9.4,13.71,13.24,45.36,42.65,15.71,11.6,6.31,19.74,41.11,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,385,Croatia,,,58.74,37.21,38.51,6.49,49.08,72.09,52.18,55.03,4.09,2.5,6.11,3.65,50.17,34.74,9.78,2.58,1.82,40.72,31.66,25.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,45,Denmark,,,37.93,65.75,39.96,7.19,46.31,44.49,72.55,29.5,2.39,2.44,4.71,4.35,3.22,65.45,6.4,2.99,2.38,24.58,53.06,15.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,358,Finland,,,36.37,46.6,28.93,4.32,47.83,37.48,86.01,68.84,3.1,1.88,4.92,8.59,12.43,62.99,5.43,4.41,3.46,16.56,43.93,7.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,33,France,,,35.98,21.65,42.37,11.41,45.25,60.6,64.35,36.78,4.67,0.68,5.35,2.27,39.34,39.51,7.4,3.33,3.62,16.78,49.44,31.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,49,Germany,,,40.58,17.61,40.24,5.27,38.14,55.78,75.8,42.1,3.14,2.4,5.09,4.21,30.58,45.37,6.32,3.84,1.8,18.89,40.24,14.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,30,Greece,,,44.61,16.47,50.32,14.7,26.97,64.11,65.75,37.79,5.18,1.6,6.5,10.49,14.19,62.14,9.68,3.37,2.63,21.6,31.11,23.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,36,Hungary,,,14.58,10.33,29.59,1.55,25.33,35.48,34.47,20.15,1.06,0.82,1.88,2.01,39.34,42.77,1.39,2.35,2.05,10.64,22.09,14.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,354,Iceland,,,46.75,62.41,41.85,15.89,60.5,62.45,72.28,82.64,8.45,2.73,10.59,7.29,4.94,71.42,14.69,6.4,6.5,32.87,40.63,24.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,353,Ireland,,,49.94,51.87,34.04,8.37,42.93,68.61,79.31,83.26,5.66,4.73,9.83,8.06,19.06,67.73,14.21,5.48,2.45,28.55,46.5,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,39,Italy,,,32.1,14.88,30.43,8.79,30.8,46.84,49.84,26.1,2.93,2.25,4.94,6.41,15.95,63.24,6.17,3.7,2.27,17.23,31.18,19.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,876,Jamaica,,,72.53,44.68,30.52,24.92,47.64,71.8,79.5,70.62,10.55,6.66,17,9.53,33.4,38.61,18.37,15.69,9.1,12.49,29.59,21.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,81,Japan,,,13.38,16.55,44.54,0.8,29.33,31.94,51.56,52.52,1.06,1.14,2.2,5.38,19.37,65.66,3.2,1.2,0.81,40.61,44.55,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,371,Latvia,,,38.04,36.07,37.31,10.57,52.48,57.79,75.12,69.98,4.17,2.77,6.65,5.01,16.49,47.13,8.47,5.02,2.91,32.87,44.29,21.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,52,Mexico,,,45.6,33.17,29.54,17.19,37.16,54.93,61.04,56.53,4.59,1.36,5.91,1.89,15.58,42.06,7.38,4.55,3.95,15.12,45.49,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,31,Netherlands,,,41.67,39.07,30.33,4.14,31.58,79.05,66.13,57.61,2.52,1.93,4.34,5.66,7.76,58.26,6.58,2.06,2.01,23.02,29.65,19.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,64,New Zealand,,,59.81,56.76,21.98,11.18,43.65,61.44,72.73,75.78,9.4,9.99,17.57,10.83,7.23,78.94,21.65,13.75,5.07,25.9,37.86,11.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,47,Norway,,,41.78,46.42,21.75,7.3,42.99,62.5,65.95,72.53,4.25,5.17,9.11,7.27,8.77,72.04,13.63,4.47,5.98,25.13,40.14,20.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,65,Singapore,,,28.99,17.47,35.77,12.78,31.29,46.82,57.75,70.21,3.89,3.67,7.24,4.75,15.87,66.51,9.56,5.04,3.52,41.79,37.47,30.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,386,Slovenia,,,35.46,20.9,31.68,8.64,31.88,32.7,45.5,32.72,2.98,1.44,4.36,6.26,11.17,63.88,5.79,2.92,1.92,36.09,48.32,33.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,27,South Africa,,,35.19,27.26,31.92,8.71,31.12,55.18,56.01,54.39,3.53,1.74,5.11,1.3,39.46,34.1,5.8,4.49,1.88,13.77,46.12,31.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,34,Spain,,,47.74,38,42.03,4.21,31.77,71.16,59.71,41.36,2.39,3.36,5.65,7.71,14.07,54.63,7.17,4.15,2.46,21.6,40.94,18.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,46,Sweden,,,44.68,45.33,34.06,14.27,48.41,52.06,62.13,54.77,1.71,2.54,4.04,6.32,14.43,61.49,5.08,2.99,2.34,27.29,29.15,10.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,41,Switzerland,,,51.19,38.53,26.72,6.5,40.85,51.73,73.79,50.49,2.63,3.71,6.05,9.69,13.91,54.6,7.25,4.89,4.12,20.77,41.96,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,66,Thailand,,,45.62,33.93,48.84,34.79,36.26,88.03,77.71,84.91,9.73,13.06,20.74,14.1,24.03,57.27,22.2,19.33,5.94,22.67,63.27,7.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,44,UK,,,50.97,38.75,33.42,6.66,29.21,54.41,73.42,55.03,3.42,2.92,6.19,5.09,11.26,52.27,8.61,3.74,1.65,33.53,41.76,18.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1,United States,,,52.13,32.32,21.64,9.01,41.4,59.42,60.61,63.13,8.79,5.23,12.44,4.67,11.66,67.12,15.24,9.65,3.98,36.62,38.7,21.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,582,Venezuela,,,74.94,65.15,30.95,40,55.48,84.32,77,61.41,18.75,7.48,24.95,8.59,37.57,43.2,26.13,23.77,3.16,33.02,26.41,9.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,54,Argentina,,,58.58,56.64,33.04,19.46,34.47,67.83,71.62,80.69,9.15,4.49,12.84,8.06,28.96,,16.72,8.97,3.4,33.13,60.45,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,61,Australia,,,55.86,51.24,34.05,15.52,41.66,56.58,69.71,59.84,8.03,5.8,13.38,9.64,18.5,,15.7,11.03,2.73,22.49,39.35,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,32,Belgium,,,38.75,37.52,31.53,5.69,29.85,70.57,68.53,40.12,2.17,1.36,3.42,4.03,4.98,,4.82,2,1.64,27.23,39.06,33.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,55,Brazil,,,55.66,43.84,39.54,32.73,37.45,79.45,74.88,71.2,4.98,8.86,13.48,10.11,46.12,,15.7,11.31,0.61,14.81,15.66,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,101,Canada,,,54.94,44.79,31.73,8.06,34.11,73.8,77.3,79.36,5.99,3.61,8.85,7.04,15.38,,11.53,6.14,2.72,29.06,47.34,25.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,385,Croatia,,,41.59,19.27,27.54,3.9,41.88,65.4,50.66,48.78,2.69,1.05,3.73,2.15,42,,5.76,1.74,0.6,12.72,30.46,14.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,45,Denmark,,,40.24,49.18,24.67,6.52,49.67,50.18,72.76,55.06,2.54,2.81,5.31,5.06,6.87,,7.41,3.17,2.92,31.82,53.39,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,593,Ecuador,,,76.14,46.29,44.65,40.59,48.87,81.08,76.05,57.29,16.91,11.09,27.24,10.1,30.98,,30.13,24.4,8.83,17.1,75.82,16.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,358,Finland,,,36.09,38.26,36.1,3.72,36.33,38.43,86.87,72.7,2.62,1.78,4.35,7.48,7.48,,5.65,3.02,2.07,11.83,40.98,26.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,33,France,,,33.08,21.13,42.32,11.56,40.97,59.94,70.02,36.42,4.85,1.64,6.03,1.45,22.6,,8.25,3.82,4.93,13.15,55.94,26.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,49,Germany,,,35.81,13.22,30.12,4.25,37.98,53.77,71.37,52.76,2.81,2.12,4.4,4.31,27.65,,6.13,2.61,2.69,21.79,44.06,13.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,30,Greece,,,54.45,29.15,48.27,11.44,43.55,66.45,72.97,42.16,3.66,2.16,5.77,6.54,28.55,,8.65,2.9,2.65,6.12,46.38,18.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,852,Hong Kong,,,23.62,25.7,39.78,6.51,28.09,54.26,68.14,69.67,1.51,1.58,2.97,2.72,32.25,,4.47,1.55,2.14,37.54,41.29,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,36,Hungary,,,21.41,16.59,37.93,2.49,31.99,55.22,56.73,34.89,2.73,1.56,4.29,2.18,28.8,,5.13,3.48,2.16,16.92,31.55,20.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,354,Iceland,,,48.28,55.11,43.85,12.96,66.18,61.91,67.42,79.11,7.7,6.24,13.57,7.34,5.32,,17.51,9.52,8.8,34.09,47.47,23.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,353,Ireland,,,47.73,45.09,34.14,7.78,41.31,65.59,84.99,76.62,4.39,3.59,7.7,6.5,12.81,,10.4,5,2.28,38.92,50.79,29.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,972,Israel,,,42.21,32.06,44.42,16.62,40.47,62.35,64.12,46.07,4.32,2.53,6.62,3.92,23.12,,8.6,4.64,2.23,32.5,44.89,20.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,39,Italy,,,32.63,25.36,32.02,9.33,34.94,76.61,65.97,54.99,2.51,2.13,4.32,4.72,7.68,,6.32,2.28,2.99,30.21,56.9,31.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,81,Japan,,,13.52,13.99,29.53,0.75,29.67,28.04,55.54,51.51,0.45,1.03,1.48,4.75,11.84,,1.74,1.21,0.32,36.05,54.09,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,962,Jordan,,,71.32,34.26,23.55,33.17,64.7,71.84,85.89,42.07,10.31,8.26,18.18,21.89,14.06,,22.49,13.2,18.36,15.77,93.7,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,31,Netherlands,,,36.72,38.25,31.75,4.63,30.91,80.7,67.35,58.92,3.02,2.18,5.11,6.09,13.6,,7.07,3.1,1.31,23.93,34.31,21.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,64,New Zealand,,,65.89,55.45,21.72,12.74,43.7,61.58,68.54,77.63,8.39,8.29,14.67,9.63,14.41,,17.23,12.09,4.83,25.69,13.48,28.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,47,Norway,,,41.76,41.28,26.37,7.61,40.18,58.01,65.95,68.12,3.88,3.28,6.86,6.29,12.36,,10.16,3.47,4.31,21.86,44.02,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,51,Peru,,,74.99,56.24,24.45,48.25,59.44,78.22,72.38,75.72,31.3,12.93,40.27,14.46,32.51,,41.45,39.08,11.64,24.7,66.31,7.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,48,Poland,,,50.09,35.88,37.52,17.8,48.9,65.24,58.12,36.38,3.87,5.2,8.78,8.24,34.94,,12.66,4.95,3.93,27.73,43.27,16.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,351,Portugal,,,46.31,23.24,28.59,2.18,37.83,64.19,60.84,35.04,2.08,1.77,3.85,7.3,25.78,,3.89,3.81,0.93,0,30.73,12.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,65,Singapore,,,26.12,16.26,36.25,10.45,25.75,49.14,53.07,65.4,3.07,3.01,5.66,3.88,11.15,,8.16,3.3,2.72,41.44,37.61,38.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,386,Slovenia,,,43.18,37.14,26.36,8.35,46.81,59.28,76.41,60.87,1.9,0.7,2.6,4.2,16.5,,3.59,1.59,1.63,33.39,59.3,22.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,27,South Africa,,,35.36,32.29,35.43,13.25,32.11,59.27,59.08,59.26,3.75,1.64,5.27,1.44,46.27,,5.73,4.81,1.62,26.94,50.43,32.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,34,Spain,,,41.37,39.32,45.5,4.31,26.78,71.76,58.62,38.65,2.08,3.09,5.15,7.79,12.1,,7.38,2.91,2.55,28.21,35.65,11.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,46,Sweden,,,42.25,40.84,32.05,10.04,44.15,53.26,61.68,53.99,1.69,2.16,3.71,6.03,9,,5.19,2.18,2.43,26.57,35.74,15.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,256,Uganda,,,78.39,71.67,23.33,40.08,73.46,91.27,87.05,77.38,15.97,18.02,31.6,12.69,45,,37.78,25.48,14.73,16.36,29.21,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,44,UK,,,51.7,36.2,32.61,7.38,27.7,54.48,71.28,55.29,3.37,3.09,6.25,5.11,10.14,,8.54,3.91,1.37,32.31,41.88,22.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,1,United States,,,54.22,33.61,17.75,8.03,35.8,57.82,62.86,59.12,7.41,4.82,11.27,5.45,13.41,,11.86,10.69,4.34,24.66,37.43,14.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,54,Argentina,,,62.83,65.1,33.27,17.15,34.44,69.32,71.06,83.75,12.44,8.54,19.73,7.84,37.64,,26.41,13.07,4.4,26.06,41.75,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,61,Australia,,,58.92,51.7,36.41,11.83,44.77,54.19,64.51,68.18,6.6,5.36,11.62,9.06,12.97,,13.64,9.57,3.19,21.27,39.12,11.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,32,Belgium,,,35.3,17.6,26.14,4.73,31.17,55.98,53.7,40.06,2.83,1.21,3.88,2.21,8.26,,5.75,1.98,1.64,27.2,51.55,35.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,55,Brazil,,,50.83,41.43,34.26,34.49,33.98,78.02,78.21,76.14,6.52,6.94,12.9,7.62,42.66,,14.17,11.66,0.87,18.84,17.55,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,101,Canada,,,55.49,36.22,19.26,7.52,38.16,63.14,64.64,71.99,5.42,4.02,8.28,3.95,14.18,,11.05,5.41,3.4,25.42,33.52,22.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,56,Chile,,,50.81,34.45,34.31,37.86,43.51,85.41,61.52,67.49,10.94,7.14,16.87,6.46,34.56,,17.8,15.95,4.65,40.33,88.28,17.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,86,China,,,37.53,32.06,28.26,29.46,51.05,73,71.41,74.13,4.56,8.44,12.92,13.82,51.69,,14.3,11.57,8.11,21.07,29.97,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,385,Croatia,,,37.45,25.59,34.05,6.39,49.04,67.75,51.08,44.48,1.75,0.91,2.56,2.55,22.9,,3.69,1.42,0.59,19.17,22.2,24.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,45,Denmark,,,36.62,41.92,29.34,5.07,44.51,51.22,75.32,52.11,3.05,3.32,5.88,5.66,6.26,,8.82,2.87,2.53,34.94,60.68,21.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,358,Finland,,,38.5,48.73,36.97,5.52,50.12,31.61,84.61,60.38,3.04,0.33,3.14,0.5,9,,4.95,1.31,4.21,44.03,40.43,21.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,33,France,,,24.91,9.33,34.09,5.82,26.34,45.68,47.07,39.04,0.89,0.74,1.63,1.64,22.05,,1.67,1.59,0.69,25.92,44.04,26.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,49,Germany,,,38.2,13.52,32.79,5.62,36.76,54.92,72.2,52.97,3.49,2.09,5.22,4.64,23.32,,7.04,3.33,2.69,24.52,41.06,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,30,Greece,,,52.18,23.7,49.06,11.39,34.51,75.65,74.69,41.25,2.92,3.85,6.77,19.61,37.86,,9.55,3.98,2.25,19.05,32.61,15.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,852,Hong Kong,,,22.3,17.5,43.76,5.96,27.81,57.94,67.01,71.54,1.71,1.58,3.23,3.49,32.83,,4.45,2.05,3.21,48,48.26,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,354,Iceland,,,47.7,50.39,37.91,14.31,88.1,60.8,68.56,84.04,7.22,4.42,11.18,7.3,7.22,,14.72,7.6,7.31,24.42,45.18,22.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
